Date,Unit,Amount Of Patients,Occupation Rate
2023-06-02 07:00:00,5,27,0.675
2023-06-02 07:00:00,1,26,0.65
2023-06-02 07:00:00,3,21,0.525
2023-06-03 07:00:00,4,26,0.65
2023-06-03 07:00:00,2,25,0.625
2023-06-03 07:00:00,5,25,0.625
2023-06-03 07:00:00,1,23,0.575
2023-06-03 07:00:00,3,29,0.725
2023-06-04 07:00:00,4,27,0.675
2023-06-04 07:00:00,2,26,0.65
2023-06-04 07:00:00,5,28,0.7
2023-06-04 07:00:00,1,25,0.625
2023-06-04 07:00:00,3,31,0.775
2023-06-05 07:00:00,4,32,0.8
2023-06-05 07:00:00,2,30,0.75
2023-06-05 07:00:00,5,35,0.875
2023-06-05 07:00:00,1,30,0.75
2023-06-05 07:00:00,3,29,0.725
2023-06-06 07:00:00,4,33,0.825
2023-06-06 07:00:00,2,34,0.85
2023-06-06 07:00:00,5,31,0.775
2023-06-06 07:00:00,1,30,0.75
2023-06-06 07:00:00,3,33,0.825
2023-06-07 07:00:00,4,28,0.7
2023-06-07 07:00:00,2,32,0.8
2023-06-07 07:00:00,5,29,0.725
2023-06-07 07:00:00,1,30,0.75
2023-06-07 07:00:00,3,23,0.575
2023-06-08 07:00:00,4,26,0.65
2023-06-08 07:00:00,2,34,0.85
2023-06-08 07:00:00,5,33,0.825
2023-06-08 07:00:00,1,31,0.775
2023-06-08 07:00:00,3,25,0.625
2023-06-09 07:00:00,4,27,0.675
2023-06-09 07:00:00,2,32,0.8
2023-06-09 07:00:00,5,37,0.925
2023-06-09 07:00:00,1,27,0.675
2023-06-09 07:00:00,3,32,0.8
2023-06-10 07:00:00,4,21,0.525
2023-06-10 07:00:00,2,33,0.825
2023-06-10 07:00:00,5,30,0.75
2023-06-10 07:00:00,1,25,0.625
2023-06-10 07:00:00,3,32,0.8
2023-06-11 07:00:00,4,28,0.7
2023-06-11 07:00:00,2,36,0.9
2023-06-11 07:00:00,5,36,0.9
2023-06-11 07:00:00,1,34,0.85
2023-06-11 07:00:00,3,34,0.85
2023-06-12 07:00:00,4,31,0.775
2023-06-12 07:00:00,2,42,1.05
2023-06-12 07:00:00,5,41,1.025
2023-06-12 07:00:00,1,35,0.875
2023-06-12 07:00:00,3,34,0.85
2023-06-13 07:00:00,4,30,0.75
2023-06-13 07:00:00,2,37,0.925
2023-06-13 07:00:00,5,40,1.0
2023-06-13 07:00:00,1,34,0.85
2023-06-13 07:00:00,3,29,0.725
2023-06-14 07:00:00,4,24,0.6
2023-06-14 07:00:00,2,37,0.925
2023-06-14 07:00:00,5,37,0.925
2023-06-14 07:00:00,1,28,0.7
2023-06-14 07:00:00,3,30,0.75
2023-06-15 07:00:00,4,30,0.75
2023-06-15 07:00:00,2,32,0.8
2023-06-15 07:00:00,5,40,1.0
2023-06-15 07:00:00,1,31,0.775
2023-06-15 07:00:00,3,32,0.8
2023-06-16 07:00:00,4,22,0.55
2023-06-16 07:00:00,2,27,0.675
2023-06-16 07:00:00,5,36,0.9
2023-06-16 07:00:00,1,32,0.8
2023-06-16 07:00:00,3,33,0.825
2023-06-17 07:00:00,4,23,0.575
2023-06-17 07:00:00,2,31,0.775
2023-06-17 07:00:00,5,41,1.025
2023-06-17 07:00:00,1,29,0.725
2023-06-17 07:00:00,3,31,0.775
2023-06-18 07:00:00,4,24,0.6
2023-06-18 07:00:00,2,36,0.9
2023-06-18 07:00:00,5,42,1.05
2023-06-18 07:00:00,1,30,0.75
2023-06-18 07:00:00,3,37,0.925
2023-06-19 07:00:00,4,27,0.675
2023-06-19 07:00:00,2,34,0.85
2023-06-19 07:00:00,5,38,0.95
2023-06-19 07:00:00,1,31,0.775
2023-06-19 07:00:00,3,31,0.775
2023-06-20 07:00:00,4,28,0.7
2023-06-20 07:00:00,2,31,0.775
2023-06-20 07:00:00,5,36,0.9
2023-06-20 07:00:00,1,34,0.85
2023-06-20 07:00:00,3,30,0.75
2023-06-21 07:00:00,4,25,0.625
2023-06-21 07:00:00,2,30,0.75
2023-06-21 07:00:00,5,29,0.725
2023-06-21 07:00:00,1,25,0.625
2023-06-21 07:00:00,3,28,0.7
2023-06-22 07:00:00,4,27,0.675
2023-06-22 07:00:00,2,25,0.625
2023-06-22 07:00:00,5,33,0.825
2023-06-22 07:00:00,1,28,0.7
2023-06-22 07:00:00,3,24,0.6
2023-06-23 07:00:00,4,23,0.575
2023-06-23 07:00:00,2,28,0.7
2023-06-23 07:00:00,5,29,0.725
2023-06-23 07:00:00,1,26,0.65
2023-06-23 07:00:00,3,27,0.675
2023-06-24 07:00:00,4,21,0.525
2023-06-24 07:00:00,2,29,0.725
2023-06-24 07:00:00,5,32,0.8
2023-06-24 07:00:00,1,30,0.75
2023-06-24 07:00:00,3,29,0.725
2023-06-25 07:00:00,4,27,0.675
2023-06-25 07:00:00,2,37,0.925
2023-06-25 07:00:00,5,39,0.975
2023-06-25 07:00:00,1,33,0.825
2023-06-25 07:00:00,3,35,0.875
2023-06-26 07:00:00,4,28,0.7
2023-06-26 07:00:00,2,34,0.85
2023-06-26 07:00:00,5,43,1.075
2023-06-26 07:00:00,1,33,0.825
2023-06-26 07:00:00,3,36,0.9
2023-06-27 07:00:00,4,27,0.675
2023-06-27 07:00:00,2,30,0.75
2023-06-27 07:00:00,5,40,1.0
2023-06-27 07:00:00,1,31,0.775
2023-06-27 07:00:00,3,35,0.875
2023-06-28 07:00:00,4,27,0.675
2023-06-28 07:00:00,2,27,0.675
2023-06-28 07:00:00,5,35,0.875
2023-06-28 07:00:00,1,24,0.6
2023-06-28 07:00:00,3,36,0.9
2023-06-29 07:00:00,4,24,0.6
2023-06-29 07:00:00,2,28,0.7
2023-06-29 07:00:00,5,37,0.925
2023-06-29 07:00:00,1,25,0.625
2023-06-29 07:00:00,3,34,0.85
2023-06-30 07:00:00,4,26,0.65
2023-06-30 07:00:00,2,30,0.75
2023-06-30 07:00:00,5,36,0.9
2023-06-30 07:00:00,1,23,0.575
2023-06-30 07:00:00,3,34,0.85
2023-07-01 07:00:00,4,30,0.75
2023-07-01 07:00:00,2,33,0.825
2023-07-01 07:00:00,5,36,0.9
2023-07-01 07:00:00,1,19,0.475
2023-07-01 07:00:00,3,35,0.875
2023-07-02 07:00:00,4,31,0.775
2023-07-02 07:00:00,2,38,0.95
2023-07-02 07:00:00,5,42,1.05
2023-07-02 07:00:00,1,29,0.725
2023-07-02 07:00:00,3,39,0.975
2023-07-03 07:00:00,4,26,0.65
2023-07-03 07:00:00,2,34,0.85
2023-07-03 07:00:00,5,36,0.9
2023-07-03 07:00:00,1,32,0.8
2023-07-03 07:00:00,3,33,0.825
2023-07-04 07:00:00,4,28,0.7
2023-07-04 07:00:00,2,26,0.65
2023-07-04 07:00:00,5,41,1.025
2023-07-04 07:00:00,1,31,0.775
2023-07-04 07:00:00,3,35,0.875
2023-07-05 07:00:00,4,27,0.675
2023-07-05 07:00:00,2,30,0.75
2023-07-05 07:00:00,5,42,1.05
2023-07-05 07:00:00,1,24,0.6
2023-07-05 07:00:00,3,32,0.8
2023-07-06 07:00:00,4,32,0.8
2023-07-06 07:00:00,2,34,0.85
2023-07-06 07:00:00,5,43,1.075
2023-07-06 07:00:00,1,29,0.725
2023-07-06 07:00:00,3,31,0.775
2023-07-07 07:00:00,4,30,0.75
2023-07-07 07:00:00,2,37,0.925
2023-07-07 07:00:00,5,39,0.975
2023-07-07 07:00:00,1,27,0.675
2023-07-07 07:00:00,3,31,0.775
2023-07-08 07:00:00,4,25,0.625
2023-07-08 07:00:00,2,35,0.875
2023-07-08 07:00:00,5,37,0.925
2023-07-08 07:00:00,1,29,0.725
2023-07-08 07:00:00,3,32,0.8
2023-07-09 07:00:00,4,36,0.9
2023-07-09 07:00:00,2,41,1.025
2023-07-09 07:00:00,5,42,1.05
2023-07-09 07:00:00,1,32,0.8
2023-07-09 07:00:00,3,37,0.925
2023-07-10 07:00:00,4,34,0.85
2023-07-10 07:00:00,2,41,1.025
2023-07-10 07:00:00,5,36,0.9
2023-07-10 07:00:00,1,30,0.75
2023-07-10 07:00:00,3,34,0.85
2023-07-11 07:00:00,4,36,0.9
2023-07-11 07:00:00,2,43,1.075
2023-07-11 07:00:00,5,39,0.975
2023-07-11 07:00:00,1,32,0.8
2023-07-11 07:00:00,3,39,0.975
2023-07-12 07:00:00,4,35,0.875
2023-07-12 07:00:00,2,39,0.975
2023-07-12 07:00:00,5,43,1.075
2023-07-12 07:00:00,1,30,0.75
2023-07-12 07:00:00,3,34,0.85
2023-07-13 07:00:00,4,27,0.675
2023-07-13 07:00:00,2,34,0.85
2023-07-13 07:00:00,5,40,1.0
2023-07-13 07:00:00,1,28,0.7
2023-07-13 07:00:00,3,29,0.725
2023-07-14 07:00:00,4,24,0.6
2023-07-14 07:00:00,2,28,0.7
2023-07-14 07:00:00,5,26,0.65
2023-07-14 07:00:00,1,26,0.65
2023-07-14 07:00:00,3,29,0.725
2023-07-15 07:00:00,4,26,0.65
2023-07-15 07:00:00,2,31,0.775
2023-07-15 07:00:00,5,27,0.675
2023-07-15 07:00:00,1,27,0.675
2023-07-15 07:00:00,3,31,0.775
2023-07-16 07:00:00,4,29,0.725
2023-07-16 07:00:00,2,35,0.875
2023-07-16 07:00:00,5,33,0.825
2023-07-16 07:00:00,1,31,0.775
2023-07-16 07:00:00,3,35,0.875
2023-07-17 07:00:00,4,30,0.75
2023-07-17 07:00:00,2,40,1.0
2023-07-17 07:00:00,5,38,0.95
2023-07-17 07:00:00,1,35,0.875
2023-07-17 07:00:00,3,42,1.05
2023-07-18 07:00:00,4,37,0.925
2023-07-18 07:00:00,2,41,1.025
2023-07-18 07:00:00,5,45,1.125
2023-07-18 07:00:00,1,34,0.85
2023-07-18 07:00:00,3,41,1.025
2023-07-19 07:00:00,4,31,0.775
2023-07-19 07:00:00,2,33,0.825
2023-07-19 07:00:00,5,46,1.15
2023-07-19 07:00:00,1,32,0.8
2023-07-19 07:00:00,3,34,0.85
2023-07-20 07:00:00,4,30,0.75
2023-07-20 07:00:00,2,36,0.9
2023-07-20 07:00:00,5,34,0.85
2023-07-20 07:00:00,1,32,0.8
2023-07-20 07:00:00,3,28,0.7
2023-07-21 07:00:00,4,22,0.55
2023-07-21 07:00:00,2,31,0.775
2023-07-21 07:00:00,5,27,0.675
2023-07-21 07:00:00,1,29,0.725
2023-07-21 07:00:00,3,28,0.7
2023-07-22 07:00:00,4,23,0.575
2023-07-22 07:00:00,2,36,0.9
2023-07-22 07:00:00,5,31,0.775
2023-07-22 07:00:00,1,33,0.825
2023-07-22 07:00:00,3,32,0.8
2023-07-23 07:00:00,4,23,0.575
2023-07-23 07:00:00,2,41,1.025
2023-07-23 07:00:00,5,34,0.85
2023-07-23 07:00:00,1,34,0.85
2023-07-23 07:00:00,3,33,0.825
2023-07-24 07:00:00,4,28,0.7
2023-07-24 07:00:00,2,35,0.875
2023-07-24 07:00:00,5,30,0.75
2023-07-24 07:00:00,1,32,0.8
2023-07-24 07:00:00,3,32,0.8
2023-07-25 07:00:00,4,29,0.725
2023-07-25 07:00:00,2,33,0.825
2023-07-25 07:00:00,5,36,0.9
2023-07-25 07:00:00,1,28,0.7
2023-07-25 07:00:00,3,30,0.75
2023-07-26 07:00:00,4,32,0.8
2023-07-26 07:00:00,2,29,0.725
2023-07-26 07:00:00,5,36,0.9
2023-07-26 07:00:00,1,31,0.775
2023-07-26 07:00:00,3,32,0.8
2023-07-27 07:00:00,4,30,0.75
2023-07-27 07:00:00,2,30,0.75
2023-07-27 07:00:00,5,34,0.85
2023-07-27 07:00:00,1,32,0.8
2023-07-27 07:00:00,3,24,0.6
2023-07-28 07:00:00,4,28,0.7
2023-07-28 07:00:00,2,34,0.85
2023-07-28 07:00:00,5,31,0.775
2023-07-28 07:00:00,1,32,0.8
2023-07-28 07:00:00,3,27,0.675
2023-07-29 07:00:00,4,26,0.65
2023-07-29 07:00:00,2,29,0.725
2023-07-29 07:00:00,5,32,0.8
2023-07-29 07:00:00,1,26,0.65
2023-07-29 07:00:00,3,23,0.575
2023-07-30 07:00:00,4,35,0.875
2023-07-30 07:00:00,2,34,0.85
2023-07-30 07:00:00,5,37,0.925
2023-07-30 07:00:00,1,32,0.8
2023-07-30 07:00:00,3,29,0.725
2023-07-31 07:00:00,4,29,0.725
2023-07-31 07:00:00,2,36,0.9
2023-07-31 07:00:00,5,35,0.875
2023-07-31 07:00:00,1,32,0.8
2023-07-31 07:00:00,3,27,0.675
2023-08-01 07:00:00,4,26,0.65
2023-08-01 07:00:00,2,33,0.825
2023-08-01 07:00:00,5,35,0.875
2023-08-01 07:00:00,1,30,0.75
2023-08-01 07:00:00,3,31,0.775
2023-08-02 07:00:00,4,23,0.575
2023-08-02 07:00:00,2,27,0.675
2023-08-02 07:00:00,5,31,0.775
2023-08-02 07:00:00,1,28,0.7
2023-08-02 07:00:00,3,24,0.6
2023-08-03 07:00:00,4,23,0.575
2023-08-03 07:00:00,2,33,0.825
2023-08-03 07:00:00,5,31,0.775
2023-08-03 07:00:00,1,30,0.75
2023-08-03 07:00:00,3,25,0.625
2023-08-04 07:00:00,4,19,0.475
2023-08-04 07:00:00,2,27,0.675
2023-08-04 07:00:00,5,28,0.7
2023-08-04 07:00:00,1,24,0.6
2023-08-04 07:00:00,3,24,0.6
2023-08-05 07:00:00,4,21,0.525
2023-08-05 07:00:00,2,30,0.75
2023-08-05 07:00:00,5,28,0.7
2023-08-05 07:00:00,1,22,0.55
2023-08-05 07:00:00,3,25,0.625
2023-08-06 07:00:00,4,23,0.575
2023-08-06 07:00:00,2,33,0.825
2023-08-06 07:00:00,5,32,0.8
2023-08-06 07:00:00,1,24,0.6
2023-08-06 07:00:00,3,26,0.65
2023-08-07 07:00:00,4,33,0.825
2023-08-07 07:00:00,2,34,0.85
2023-08-07 07:00:00,5,38,0.95
2023-08-07 07:00:00,1,33,0.825
2023-08-07 07:00:00,3,31,0.775
2023-08-08 07:00:00,4,36,0.9
2023-08-08 07:00:00,2,37,0.925
2023-08-08 07:00:00,5,33,0.825
2023-08-08 07:00:00,1,35,0.875
2023-08-08 07:00:00,3,33,0.825
2023-08-09 07:00:00,4,29,0.725
2023-08-09 07:00:00,2,29,0.725
2023-08-09 07:00:00,5,32,0.8
2023-08-09 07:00:00,1,34,0.85
2023-08-09 07:00:00,3,32,0.8
2023-08-10 07:00:00,4,25,0.625
2023-08-10 07:00:00,2,25,0.625
2023-08-10 07:00:00,5,23,0.575
2023-08-10 07:00:00,1,29,0.725
2023-08-10 07:00:00,3,30,0.75
2023-08-11 07:00:00,4,23,0.575
2023-08-11 07:00:00,2,26,0.65
2023-08-11 07:00:00,5,28,0.7
2023-08-11 07:00:00,1,25,0.625
2023-08-11 07:00:00,3,24,0.6
2023-08-12 07:00:00,4,26,0.65
2023-08-12 07:00:00,2,30,0.75
2023-08-12 07:00:00,5,27,0.675
2023-08-12 07:00:00,1,24,0.6
2023-08-12 07:00:00,3,27,0.675
2023-08-13 07:00:00,4,32,0.8
2023-08-13 07:00:00,2,32,0.8
2023-08-13 07:00:00,5,33,0.825
2023-08-13 07:00:00,1,24,0.6
2023-08-13 07:00:00,3,31,0.775
2023-08-14 07:00:00,4,30,0.75
2023-08-14 07:00:00,2,32,0.8
2023-08-14 07:00:00,5,37,0.925
2023-08-14 07:00:00,1,29,0.725
2023-08-14 07:00:00,3,36,0.9
2023-08-15 07:00:00,4,30,0.75
2023-08-15 07:00:00,2,32,0.8
2023-08-15 07:00:00,5,35,0.875
2023-08-15 07:00:00,1,33,0.825
2023-08-15 07:00:00,3,28,0.7
2023-08-16 07:00:00,4,31,0.775
2023-08-16 07:00:00,2,37,0.925
2023-08-16 07:00:00,5,33,0.825
2023-08-16 07:00:00,1,32,0.8
2023-08-16 07:00:00,3,29,0.725
2023-08-17 07:00:00,4,27,0.675
2023-08-17 07:00:00,2,26,0.65
2023-08-17 07:00:00,5,27,0.675
2023-08-17 07:00:00,1,30,0.75
2023-08-17 07:00:00,3,25,0.625
2023-08-18 07:00:00,4,25,0.625
2023-08-18 07:00:00,2,20,0.5
2023-08-18 07:00:00,5,25,0.625
2023-08-18 07:00:00,1,31,0.775
2023-08-18 07:00:00,3,27,0.675
2023-08-19 07:00:00,4,24,0.6
2023-08-19 07:00:00,2,25,0.625
2023-08-19 07:00:00,5,27,0.675
2023-08-19 07:00:00,1,31,0.775
2023-08-19 07:00:00,3,27,0.675
2023-08-20 07:00:00,4,27,0.675
2023-08-20 07:00:00,2,26,0.65
2023-08-20 07:00:00,5,38,0.95
2023-08-20 07:00:00,1,34,0.85
2023-08-20 07:00:00,3,36,0.9
2023-08-21 07:00:00,4,26,0.65
2023-08-21 07:00:00,2,28,0.7
2023-08-21 07:00:00,5,35,0.875
2023-08-21 07:00:00,1,35,0.875
2023-08-21 07:00:00,3,33,0.825
2023-08-22 07:00:00,4,28,0.7
2023-08-22 07:00:00,2,30,0.75
2023-08-22 07:00:00,5,33,0.825
2023-08-22 07:00:00,1,32,0.8
2023-08-22 07:00:00,3,33,0.825
2023-08-23 07:00:00,4,30,0.75
2023-08-23 07:00:00,2,28,0.7
2023-08-23 07:00:00,5,29,0.725
2023-08-23 07:00:00,1,27,0.675
2023-08-23 07:00:00,3,28,0.7
2023-08-24 07:00:00,4,22,0.55
2023-08-24 07:00:00,2,25,0.625
2023-08-24 07:00:00,5,27,0.675
2023-08-24 07:00:00,1,27,0.675
2023-08-24 07:00:00,3,26,0.65
2023-08-25 07:00:00,4,23,0.575
2023-08-25 07:00:00,2,29,0.725
2023-08-25 07:00:00,5,24,0.6
2023-08-25 07:00:00,1,25,0.625
2023-08-25 07:00:00,3,24,0.6
2023-08-26 07:00:00,4,22,0.55
2023-08-26 07:00:00,2,28,0.7
2023-08-26 07:00:00,5,26,0.65
2023-08-26 07:00:00,1,31,0.775
2023-08-26 07:00:00,3,25,0.625
2023-08-27 07:00:00,4,29,0.725
2023-08-27 07:00:00,2,30,0.75
2023-08-27 07:00:00,5,33,0.825
2023-08-27 07:00:00,1,36,0.9
2023-08-27 07:00:00,3,35,0.875
2023-08-28 07:00:00,4,29,0.725
2023-08-28 07:00:00,2,35,0.875
2023-08-28 07:00:00,5,34,0.85
2023-08-28 07:00:00,1,34,0.85
2023-08-28 07:00:00,3,31,0.775
2023-08-29 07:00:00,4,23,0.575
2023-08-29 07:00:00,2,29,0.725
2023-08-29 07:00:00,5,30,0.75
2023-08-29 07:00:00,1,27,0.675
2023-08-29 07:00:00,3,25,0.625
2023-08-30 07:00:00,4,21,0.525
2023-08-30 07:00:00,2,29,0.725
2023-08-30 07:00:00,5,30,0.75
2023-08-30 07:00:00,1,30,0.75
2023-08-30 07:00:00,3,23,0.575
2023-08-31 07:00:00,4,21,0.525
2023-08-31 07:00:00,2,26,0.65
2023-08-31 07:00:00,5,26,0.65
2023-08-31 07:00:00,1,34,0.85
2023-08-31 07:00:00,3,25,0.625
2023-09-01 07:00:00,4,20,0.5
2023-09-01 07:00:00,2,24,0.6
2023-09-01 07:00:00,5,28,0.7
2023-09-01 07:00:00,1,27,0.675
2023-09-01 07:00:00,3,23,0.575
2023-09-02 07:00:00,4,19,0.475
2023-09-02 07:00:00,2,22,0.55
2023-09-02 07:00:00,5,26,0.65
2023-09-02 07:00:00,1,25,0.625
2023-09-02 07:00:00,3,21,0.525
2023-09-03 07:00:00,4,26,0.65
2023-09-03 07:00:00,2,30,0.75
2023-09-03 07:00:00,5,29,0.725
2023-09-03 07:00:00,1,28,0.7
2023-09-03 07:00:00,3,28,0.7
2023-09-04 07:00:00,4,27,0.675
2023-09-04 07:00:00,2,34,0.85
2023-09-04 07:00:00,5,28,0.7
2023-09-04 07:00:00,1,36,0.9
2023-09-04 07:00:00,3,28,0.7
2023-09-05 07:00:00,4,26,0.65
2023-09-05 07:00:00,2,30,0.75
2023-09-05 07:00:00,5,27,0.675
2023-09-05 07:00:00,1,35,0.875
2023-09-05 07:00:00,3,32,0.8
2023-09-06 07:00:00,4,26,0.65
2023-09-06 07:00:00,2,29,0.725
2023-09-06 07:00:00,5,29,0.725
2023-09-06 07:00:00,1,32,0.8
2023-09-06 07:00:00,3,31,0.775
2023-09-07 07:00:00,4,31,0.775
2023-09-07 07:00:00,2,30,0.75
2023-09-07 07:00:00,5,22,0.55
2023-09-07 07:00:00,1,31,0.775
2023-09-07 07:00:00,3,31,0.775
2023-09-08 07:00:00,4,29,0.725
2023-09-08 07:00:00,2,30,0.75
2023-09-08 07:00:00,5,27,0.675
2023-09-08 07:00:00,1,34,0.85
2023-09-08 07:00:00,3,26,0.65
2023-09-09 07:00:00,4,32,0.8
2023-09-09 07:00:00,2,33,0.825
2023-09-09 07:00:00,5,28,0.7
2023-09-09 07:00:00,1,31,0.775
2023-09-09 07:00:00,3,31,0.775
2023-09-10 07:00:00,4,32,0.8
2023-09-10 07:00:00,2,39,0.975
2023-09-10 07:00:00,5,29,0.725
2023-09-10 07:00:00,1,36,0.9
2023-09-10 07:00:00,3,37,0.925
2023-09-11 07:00:00,4,33,0.825
2023-09-11 07:00:00,2,36,0.9
2023-09-11 07:00:00,5,34,0.85
2023-09-11 07:00:00,1,37,0.925
2023-09-11 07:00:00,3,39,0.975
2023-09-12 07:00:00,4,28,0.7
2023-09-12 07:00:00,2,34,0.85
2023-09-12 07:00:00,5,33,0.825
2023-09-12 07:00:00,1,33,0.825
2023-09-12 07:00:00,3,30,0.75
2023-09-13 07:00:00,4,35,0.875
2023-09-13 07:00:00,2,30,0.75
2023-09-13 07:00:00,5,40,1.0
2023-09-13 07:00:00,1,31,0.775
2023-09-13 07:00:00,3,35,0.875
2023-09-14 07:00:00,4,30,0.75
2023-09-14 07:00:00,2,27,0.675
2023-09-14 07:00:00,5,35,0.875
2023-09-14 07:00:00,1,28,0.7
2023-09-14 07:00:00,3,25,0.625
2023-09-15 07:00:00,4,24,0.6
2023-09-15 07:00:00,2,24,0.6
2023-09-15 07:00:00,5,29,0.725
2023-09-15 07:00:00,1,24,0.6
2023-09-15 07:00:00,3,21,0.525
2023-09-16 07:00:00,4,21,0.525
2023-09-16 07:00:00,2,18,0.45
2023-09-16 07:00:00,5,24,0.6
2023-09-16 07:00:00,1,14,0.35
2023-09-16 07:00:00,3,16,0.4
2023-09-17 07:00:00,4,24,0.6
2023-09-17 07:00:00,2,23,0.575
2023-09-17 07:00:00,5,29,0.725
2023-09-17 07:00:00,1,21,0.525
2023-09-17 07:00:00,3,21,0.525
2023-09-18 07:00:00,4,35,0.875
2023-09-18 07:00:00,2,30,0.75
2023-09-18 07:00:00,5,41,1.025
2023-09-18 07:00:00,1,27,0.675
2023-09-18 07:00:00,3,32,0.8
2023-09-19 07:00:00,4,33,0.825
2023-09-19 07:00:00,2,29,0.725
2023-09-19 07:00:00,5,36,0.9
2023-09-19 07:00:00,1,35,0.875
2023-09-19 07:00:00,3,30,0.75
2023-09-20 07:00:00,4,36,0.9
2023-09-20 07:00:00,2,38,0.95
2023-09-20 07:00:00,5,37,0.925
2023-09-20 07:00:00,1,33,0.825
2023-09-20 07:00:00,3,27,0.675
2023-09-21 07:00:00,4,33,0.825
2023-09-21 07:00:00,2,31,0.775
2023-09-21 07:00:00,5,31,0.775
2023-09-21 07:00:00,1,37,0.925
2023-09-21 07:00:00,3,28,0.7
2023-09-22 07:00:00,4,30,0.75
2023-09-22 07:00:00,2,29,0.725
2023-09-22 07:00:00,5,30,0.75
2023-09-22 07:00:00,1,36,0.9
2023-09-22 07:00:00,3,24,0.6
2023-09-23 07:00:00,4,26,0.65
2023-09-23 07:00:00,2,26,0.65
2023-09-23 07:00:00,5,27,0.675
2023-09-23 07:00:00,1,30,0.75
2023-09-23 07:00:00,3,27,0.675
2023-09-24 07:00:00,4,26,0.65
2023-09-24 07:00:00,2,29,0.725
2023-09-24 07:00:00,5,31,0.775
2023-09-24 07:00:00,1,27,0.675
2023-09-24 07:00:00,3,30,0.75
2023-09-25 07:00:00,4,34,0.85
2023-09-25 07:00:00,2,31,0.775
2023-09-25 07:00:00,5,29,0.725
2023-09-25 07:00:00,1,34,0.85
2023-09-25 07:00:00,3,31,0.775
2023-09-26 07:00:00,4,37,0.925
2023-09-26 07:00:00,2,38,0.95
2023-09-26 07:00:00,5,35,0.875
2023-09-26 07:00:00,1,35,0.875
2023-09-26 07:00:00,3,39,0.975
2023-09-27 07:00:00,4,35,0.875
2023-09-27 07:00:00,2,38,0.95
2023-09-27 07:00:00,5,27,0.675
2023-09-27 07:00:00,1,34,0.85
2023-09-27 07:00:00,3,33,0.825
2023-09-28 07:00:00,4,33,0.825
2023-09-28 07:00:00,2,38,0.95
2023-09-28 07:00:00,5,33,0.825
2023-09-28 07:00:00,1,36,0.9
2023-09-28 07:00:00,3,32,0.8
2023-09-29 07:00:00,4,27,0.675
2023-09-29 07:00:00,2,21,0.525
2023-09-29 07:00:00,5,31,0.775
2023-09-29 07:00:00,1,30,0.75
2023-09-29 07:00:00,3,26,0.65
2023-09-30 07:00:00,4,26,0.65
2023-09-30 07:00:00,2,24,0.6
2023-09-30 07:00:00,5,27,0.675
2023-09-30 07:00:00,1,33,0.825
2023-09-30 07:00:00,3,28,0.7
2023-10-01 07:00:00,4,34,0.85
2023-10-01 07:00:00,2,25,0.625
2023-10-01 07:00:00,5,30,0.75
2023-10-01 07:00:00,1,36,0.9
2023-10-01 07:00:00,3,31,0.775
2023-10-02 07:00:00,4,31,0.775
2023-10-02 07:00:00,2,27,0.675
2023-10-02 07:00:00,5,28,0.7
2023-10-02 07:00:00,1,36,0.9
2023-10-02 07:00:00,3,28,0.7
2023-10-03 07:00:00,4,31,0.775
2023-10-03 07:00:00,2,26,0.65
2023-10-03 07:00:00,5,30,0.75
2023-10-03 07:00:00,1,36,0.9
2023-10-03 07:00:00,3,31,0.775
2023-10-04 07:00:00,4,29,0.725
2023-10-04 07:00:00,2,20,0.5
2023-10-04 07:00:00,5,30,0.75
2023-10-04 07:00:00,1,30,0.75
2023-10-04 07:00:00,3,24,0.6
2023-10-05 07:00:00,4,22,0.55
2023-10-05 07:00:00,2,16,0.4
2023-10-05 07:00:00,5,27,0.675
2023-10-05 07:00:00,1,27,0.675
2023-10-05 07:00:00,3,27,0.675
2023-10-06 07:00:00,4,21,0.525
2023-10-06 07:00:00,2,14,0.35
2023-10-06 07:00:00,5,24,0.6
2023-10-06 07:00:00,1,24,0.6
2023-10-06 07:00:00,3,29,0.725
2023-10-07 07:00:00,4,22,0.55
2023-10-07 07:00:00,2,16,0.4
2023-10-07 07:00:00,5,22,0.55
2023-10-07 07:00:00,1,23,0.575
2023-10-07 07:00:00,3,26,0.65
2023-10-08 07:00:00,4,23,0.575
2023-10-08 07:00:00,2,22,0.55
2023-10-08 07:00:00,5,20,0.5
2023-10-08 07:00:00,1,27,0.675
2023-10-08 07:00:00,3,21,0.525
2023-10-09 07:00:00,4,22,0.55
2023-10-09 07:00:00,2,19,0.475
2023-10-09 07:00:00,5,22,0.55
2023-10-09 07:00:00,1,28,0.7
2023-10-09 07:00:00,3,22,0.55
2023-10-10 07:00:00,4,23,0.575
2023-10-10 07:00:00,2,25,0.625
2023-10-10 07:00:00,5,27,0.675
2023-10-10 07:00:00,1,30,0.75
2023-10-10 07:00:00,3,24,0.6
2023-10-11 07:00:00,4,24,0.6
2023-10-11 07:00:00,2,23,0.575
2023-10-11 07:00:00,5,25,0.625
2023-10-11 07:00:00,1,25,0.625
2023-10-11 07:00:00,3,29,0.725
2023-10-12 07:00:00,4,27,0.675
2023-10-12 07:00:00,2,24,0.6
2023-10-12 07:00:00,5,30,0.75
2023-10-12 07:00:00,1,26,0.65
2023-10-12 07:00:00,3,25,0.625
2023-10-13 07:00:00,4,23,0.575
2023-10-13 07:00:00,2,19,0.475
