Date,Doctor Code,Amount Of Patients
2022-05-02,12280,1
2022-05-11,12280,1
2022-05-13,12280,1
2022-05-15,12280,2
2022-05-16,12280,2
2022-05-18,12280,1
2022-05-20,12280,2
2022-05-21,12280,1
2022-05-22,12280,1
2022-05-23,12280,2
2022-05-24,12280,2
2022-05-26,12280,1
2022-05-27,12280,1
2022-05-28,12280,1
2022-05-29,12280,1
2022-06-01,12280,1
2022-06-03,12280,1
2022-06-04,12280,1
2022-06-05,12280,1
2022-06-06,12280,1
2022-06-07,12280,1
2022-06-10,12280,1
2022-06-13,12280,2
2022-06-15,12280,3
2022-06-16,12280,2
2022-06-17,12280,1
2022-06-18,12280,2
2022-06-19,12280,3
2022-06-20,12280,1
2022-06-24,12280,2
2022-06-25,12280,1
2022-06-26,12280,2
2022-06-29,12280,1
2022-06-30,12280,1
2022-07-01,12280,1
2022-07-02,12280,1
2022-07-03,12280,1
2022-07-07,12280,2
2022-07-13,12280,3
2022-07-14,12280,1
2022-07-17,12280,1
2022-07-18,12280,2
2022-07-21,12280,1
2022-07-22,12280,1
2022-07-23,12280,1
2022-07-24,12280,3
2022-07-26,12280,2
2022-07-27,12280,2
2022-07-29,12280,2
2022-07-31,12280,1
2022-08-01,12280,3
2022-08-03,12280,2
2022-08-04,12280,1
2022-08-06,12280,1
2022-08-07,12280,2
2022-08-08,12280,1
2022-08-09,12280,2
2022-08-10,12280,3
2022-08-11,12280,1
2022-08-12,12280,2
2022-08-14,12280,2
2022-08-16,12280,2
2022-08-18,12280,1
2022-08-20,12280,2
2022-08-21,12280,1
2022-08-22,12280,1
2022-08-23,12280,1
2022-09-03,12280,2
2022-09-04,12280,2
2020-12-05,12281,1
2020-12-06,12281,2
2020-12-13,12281,1
2020-12-14,12281,1
2020-12-28,12281,1
2021-02-16,12281,1
2021-02-21,12281,1
2021-04-04,12281,2
2021-04-05,12281,1
2021-04-09,12281,1
2021-04-11,12281,1
2021-04-18,12281,1
2021-04-22,12281,1
2021-05-14,12281,1
2021-06-02,12281,1
2021-06-10,12281,1
2021-06-11,12281,1
2021-06-21,12281,1
2021-06-30,12281,1
2021-07-11,12281,1
2021-07-20,12281,1
2021-07-23,12281,1
2021-07-25,12281,1
2021-07-27,12281,1
2021-08-30,12281,1
2021-09-05,12281,1
2021-09-06,12281,1
2021-09-10,12281,1
2021-09-19,12281,1
2021-09-25,12281,1
2021-10-03,12281,1
2021-10-05,12281,1
2021-10-09,12281,1
2021-10-10,12281,1
2021-10-11,12281,2
2021-10-18,12281,1
2021-10-19,12281,1
2021-10-22,12281,1
2021-10-24,12281,2
2021-10-26,12281,1
2021-11-12,12281,1
2021-11-28,12281,1
2020-12-09,12307,2
2020-12-13,12307,1
2020-12-14,12307,2
2020-12-15,12307,2
2020-12-17,12307,1
2020-12-20,12307,1
2020-12-21,12307,1
2020-12-24,12307,1
2020-12-27,12307,1
2023-12-13,12316,1
2023-12-31,12316,1
2021-01-03,12318,1
2021-01-04,12318,1
2021-01-05,12318,1
2021-01-10,12318,2
2021-01-12,12318,1
2021-01-28,12318,1
2021-01-30,12318,1
2021-02-09,12318,2
2021-02-10,12318,2
2021-02-11,12318,1
2021-02-13,12318,2
2021-02-17,12318,1
2021-02-22,12318,1
2021-02-23,12318,1
2021-02-24,12318,2
2021-02-26,12318,1
2021-02-28,12318,1
2021-03-01,12318,1
2021-03-02,12318,1
2021-03-05,12318,1
2021-03-08,12318,1
2021-03-09,12318,1
2021-03-11,12318,1
2021-03-12,12318,2
2021-03-16,12318,2
2021-03-18,12318,1
2021-03-20,12318,1
2021-03-22,12318,1
2021-03-25,12318,2
2021-03-27,12318,1
2021-03-29,12318,3
2021-03-30,12318,1
2021-03-31,12318,2
2021-04-01,12318,2
2021-04-05,12318,1
2021-04-08,12318,1
2021-04-09,12318,2
2021-04-13,12318,2
2021-04-14,12318,4
2021-04-16,12318,2
2021-04-17,12318,3
2021-04-18,12318,1
2021-04-19,12318,1
2021-04-20,12318,2
2021-04-22,12318,2
2021-04-23,12318,1
2021-04-25,12318,1
2021-04-26,12318,1
2021-04-29,12318,2
2021-04-30,12318,1
2021-05-02,12318,3
2021-05-03,12318,2
2021-05-05,12318,1
2021-05-10,12318,1
2021-05-11,12318,1
2021-05-13,12318,3
2021-05-15,12318,1
2021-05-16,12318,1
2021-05-18,12318,1
2021-05-21,12318,2
2021-05-23,12318,2
2021-05-25,12318,2
2021-05-26,12318,4
2021-05-27,12318,1
2021-05-28,12318,1
2021-05-30,12318,1
2021-06-01,12318,2
2021-06-02,12318,1
2021-06-03,12318,1
2021-06-04,12318,1
2021-06-07,12318,1
2021-06-08,12318,2
2021-06-09,12318,1
2021-06-10,12318,3
2021-06-11,12318,1
2021-06-12,12318,3
2021-06-14,12318,3
2021-06-16,12318,1
2021-06-17,12318,1
2021-06-19,12318,3
2021-06-20,12318,1
2021-06-26,12318,2
2021-06-27,12318,1
2021-06-28,12318,1
2021-06-30,12318,3
2021-07-11,12318,1
2021-07-12,12318,1
2021-07-14,12318,1
2021-07-19,12318,1
2021-07-21,12318,1
2021-07-22,12318,1
2021-08-01,12318,1
2021-08-02,12318,2
2021-08-03,12318,1
2021-08-08,12318,1
2021-08-09,12318,1
2021-08-16,12318,1
2021-08-17,12318,1
2021-08-20,12318,1
2021-08-25,12318,3
2021-08-26,12318,2
2021-08-27,12318,1
2021-09-01,12318,1
2021-09-09,12318,1
2021-09-13,12318,1
2021-09-15,12318,2
2021-09-17,12318,1
2021-09-19,12318,1
2021-09-21,12318,1
2021-09-23,12318,1
2021-09-26,12318,1
2021-09-27,12318,1
2021-10-02,12318,1
2021-10-03,12318,1
2021-10-05,12318,1
2021-10-06,12318,2
2021-10-07,12318,1
2021-10-10,12318,1
2021-10-11,12318,3
2021-10-12,12318,2
2021-10-13,12318,2
2021-10-14,12318,6
2021-10-15,12318,5
2021-10-16,12318,1
2021-10-17,12318,2
2021-10-19,12318,4
2021-10-20,12318,3
2021-10-21,12318,3
2021-10-22,12318,1
2021-10-23,12318,2
2021-10-24,12318,2
2021-10-26,12318,1
2021-10-27,12318,1
2021-10-28,12318,1
2021-10-31,12318,4
2021-11-01,12318,1
2021-11-02,12318,1
2021-11-03,12318,3
2021-11-04,12318,2
2021-11-09,12318,3
2021-11-11,12318,3
2021-11-12,12318,1
2021-11-13,12318,1
2021-11-14,12318,2
2021-11-15,12318,1
2021-11-17,12318,1
2021-11-19,12318,1
2021-11-20,12318,2
2021-11-21,12318,1
2021-11-22,12318,1
2021-11-23,12318,2
2021-11-24,12318,2
2021-11-26,12318,2
2021-11-27,12318,1
2021-11-28,12318,1
2021-11-29,12318,1
2021-11-30,12318,1
2021-12-01,12318,1
2021-12-02,12318,2
2021-12-03,12318,1
2021-12-05,12318,1
2021-12-07,12318,1
2021-12-08,12318,1
2021-12-10,12318,2
2021-12-11,12318,2
2021-12-15,12318,1
2021-12-16,12318,3
2021-12-21,12318,1
2021-12-22,12318,1
2021-12-25,12318,2
2021-12-27,12318,1
2021-12-28,12318,1
2021-12-29,12318,1
2022-01-01,12318,3
2022-01-02,12318,2
2022-01-03,12318,1
2022-01-05,12318,2
2022-01-06,12318,5
2022-01-10,12318,1
2022-01-17,12318,3
2022-01-18,12318,1
2022-01-19,12318,2
2022-01-20,12318,8
2022-01-23,12318,1
2022-01-27,12318,1
2022-01-29,12318,1
2022-01-30,12318,2
2022-02-02,12318,2
2022-02-03,12318,3
2022-02-05,12318,1
2022-02-06,12318,1
2022-02-07,12318,2
2022-02-08,12318,3
2022-02-09,12318,2
2022-02-10,12318,1
2022-02-11,12318,2
2022-02-14,12318,1
2022-02-15,12318,3
2022-02-16,12318,2
2022-02-17,12318,1
2022-02-19,12318,2
2022-02-21,12318,3
2022-02-22,12318,1
2022-02-23,12318,4
2022-02-24,12318,2
2022-02-25,12318,3
2022-02-26,12318,1
2022-02-27,12318,1
2022-03-01,12318,2
2022-03-02,12318,2
2022-03-04,12318,1
2022-03-05,12318,1
2022-03-06,12318,3
2022-03-07,12318,1
2022-03-08,12318,1
2022-03-13,12318,2
2022-03-15,12318,1
2022-03-16,12318,1
2022-03-17,12318,3
2022-03-19,12318,3
2022-03-20,12318,1
2022-03-24,12318,1
2022-03-26,12318,2
2022-03-27,12318,1
2022-03-28,12318,1
2022-03-29,12318,1
2022-03-30,12318,2
2022-04-03,12318,2
2022-04-06,12318,2
2022-04-07,12318,1
2022-04-09,12318,1
2022-04-10,12318,1
2022-04-11,12318,1
2022-04-13,12318,1
2022-04-19,12318,1
2022-04-20,12318,1
2022-04-21,12318,4
2022-04-22,12318,1
2022-04-23,12318,2
2022-04-24,12318,1
2022-04-26,12318,2
2022-04-27,12318,2
2022-04-29,12318,1
2022-04-30,12318,1
2022-05-01,12318,1
2022-05-02,12318,1
2022-05-03,12318,2
2022-05-07,12318,3
2022-05-08,12318,1
2022-05-09,12318,1
2022-05-10,12318,1
2022-05-11,12318,1
2022-05-12,12318,3
2022-05-13,12318,1
2022-05-14,12318,1
2022-05-15,12318,2
2022-05-18,12318,1
2022-05-20,12318,1
2022-05-21,12318,2
2022-05-22,12318,2
2022-05-23,12318,1
2022-05-24,12318,1
2022-05-25,12318,1
2022-05-27,12318,4
2020-12-20,12330,1
2020-12-27,12330,1
2020-12-31,12330,3
2021-01-02,12330,3
2021-01-03,12330,2
2021-01-04,12330,2
2021-01-06,12330,1
2021-01-07,12330,1
2021-01-09,12330,1
2021-01-10,12330,1
2021-01-12,12330,1
2021-01-14,12330,1
2021-01-16,12330,1
2021-01-17,12330,1
2021-01-18,12330,2
2021-01-21,12330,1
2021-01-24,12330,1
2021-01-26,12330,1
2021-01-27,12330,1
2021-01-28,12330,1
2021-01-30,12330,1
2021-01-31,12330,3
2021-02-01,12330,2
2021-02-03,12330,1
2021-02-05,12330,1
2021-02-07,12330,2
2021-02-10,12330,2
2021-02-14,12330,3
2021-02-18,12330,1
2021-02-19,12330,1
2021-02-20,12330,1
2021-02-21,12330,1
2021-02-22,12330,1
2021-02-23,12330,1
2021-02-24,12330,1
2021-02-26,12330,1
2021-02-27,12330,2
2021-03-01,12330,1
2021-03-03,12330,1
2021-03-08,12330,2
2021-03-11,12330,2
2021-03-12,12330,1
2021-03-14,12330,1
2021-03-15,12330,2
2021-03-16,12330,2
2021-03-21,12330,1
2021-03-24,12330,1
2021-03-25,12330,2
2021-03-28,12330,2
2021-03-29,12330,1
2021-03-30,12330,1
2021-04-01,12330,1
2021-04-02,12330,2
2021-04-03,12330,1
2021-04-06,12330,2
2021-04-08,12330,2
2021-04-09,12330,1
2021-04-12,12330,1
2021-04-13,12330,1
2021-04-18,12330,1
2021-04-19,12330,1
2021-04-20,12330,1
2021-04-21,12330,2
2021-04-22,12330,2
2021-04-25,12330,2
2021-04-26,12330,1
2021-05-02,12330,2
2021-05-03,12330,4
2021-05-05,12330,1
2021-05-07,12330,1
2021-05-08,12330,1
2021-05-10,12330,2
2021-05-15,12330,1
2021-05-16,12330,1
2021-05-22,12330,2
2021-05-23,12330,1
2021-05-24,12330,1
2021-05-26,12330,2
2021-05-27,12330,1
2021-05-30,12330,1
2021-05-31,12330,1
2021-06-03,12330,1
2021-06-05,12330,1
2021-06-08,12330,1
2021-06-09,12330,1
2021-06-13,12330,2
2021-06-14,12330,1
2021-06-20,12330,2
2021-06-21,12330,1
2021-06-23,12330,1
2021-06-27,12330,1
2021-06-28,12330,2
2021-07-02,12330,1
2021-07-04,12330,2
2021-07-21,12330,1
2021-07-27,12330,1
2021-07-28,12330,1
2021-07-29,12330,2
2021-07-31,12330,1
2021-08-03,12330,1
2021-08-04,12330,1
2021-08-13,12330,1
2021-08-14,12330,1
2021-08-15,12330,3
2021-08-16,12330,2
2021-08-18,12330,2
2021-08-19,12330,2
2021-08-20,12330,1
2021-08-21,12330,1
2021-08-22,12330,1
2021-08-25,12330,2
2021-08-26,12330,1
2021-08-27,12330,2
2021-08-29,12330,1
2021-08-30,12330,1
2021-09-01,12330,2
2021-09-02,12330,1
2021-09-04,12330,2
2021-09-05,12330,1
2021-09-06,12330,1
2021-09-07,12330,1
2021-09-08,12330,2
2021-09-09,12330,1
2021-09-11,12330,1
2021-09-12,12330,2
2021-09-13,12330,1
2022-02-28,12334,2
2022-03-02,12334,1
2022-03-07,12334,2
2022-03-10,12334,1
2022-03-13,12334,3
2022-03-14,12334,1
2022-03-18,12334,1
2022-03-21,12334,1
2022-03-22,12334,1
2022-04-03,12334,1
2022-04-05,12334,2
2022-04-16,12334,1
2022-05-10,12334,1
2022-06-06,12334,1
2022-06-08,12334,1
2022-06-12,12334,1
2022-08-30,12334,1
2022-09-17,12334,1
2022-09-23,12334,1
2022-10-02,12334,1
2023-01-03,12334,1
2023-01-05,12334,2
2023-01-08,12334,2
2020-12-23,12336,2
2020-12-28,12336,1
2020-12-29,12336,4
2020-12-31,12336,4
2021-01-06,12336,1
2021-01-07,12336,1
2021-01-10,12336,1
2021-01-11,12336,1
2021-01-12,12336,1
2021-01-18,12336,1
2021-01-24,12336,2
2021-01-26,12336,5
2021-01-27,12336,2
2021-01-31,12336,1
2021-02-01,12336,2
2021-02-02,12336,2
2021-02-07,12336,1
2021-02-08,12336,1
2021-02-09,12336,3
2021-02-10,12336,2
2021-02-14,12336,1
2021-02-15,12336,2
2021-02-16,12336,4
2021-02-17,12336,1
2021-02-18,12336,1
2021-02-23,12336,2
2021-02-26,12336,3
2021-02-27,12336,1
2021-02-28,12336,7
2021-03-02,12336,1
2021-03-07,12336,1
2021-03-08,12336,2
2021-03-09,12336,1
2021-03-10,12336,1
2021-03-12,12336,1
2021-03-13,12336,1
2021-03-14,12336,1
2021-03-16,12336,3
2021-03-18,12336,7
2021-03-19,12336,1
2021-03-20,12336,1
2021-03-21,12336,3
2021-03-23,12336,1
2021-03-26,12336,1
2021-03-28,12336,1
2021-03-30,12336,3
2021-03-31,12336,2
2021-04-01,12336,5
2021-04-04,12336,2
2021-04-05,12336,2
2021-04-06,12336,2
2021-04-09,12336,2
2021-04-10,12336,1
2021-04-11,12336,2
2021-04-12,12336,2
2021-04-13,12336,2
2021-04-15,12336,5
2021-04-16,12336,1
2021-04-17,12336,2
2021-04-18,12336,7
2021-04-20,12336,2
2021-04-25,12336,6
2021-04-27,12336,3
2021-04-28,12336,1
2021-04-30,12336,1
2021-05-01,12336,5
2021-05-02,12336,6
2021-05-04,12336,4
2021-05-05,12336,1
2021-05-06,12336,1
2021-05-07,12336,1
2021-05-09,12336,8
2021-05-10,12336,2
2021-05-11,12336,6
2021-05-12,12336,2
2021-05-13,12336,5
2021-05-15,12336,3
2021-05-16,12336,2
2021-05-18,12336,5
2021-05-19,12336,1
2021-05-20,12336,1
2021-05-21,12336,1
2021-05-23,12336,3
2021-05-24,12336,1
2021-05-25,12336,1
2021-05-26,12336,1
2021-05-27,12336,3
2021-05-29,12336,3
2021-05-30,12336,11
2021-05-31,12336,2
2021-06-01,12336,3
2021-06-04,12336,8
2021-06-05,12336,1
2021-06-06,12336,3
2021-06-07,12336,5
2021-06-08,12336,6
2021-06-09,12336,1
2021-06-10,12336,1
2021-06-14,12336,1
2021-06-15,12336,7
2021-06-16,12336,2
2021-06-17,12336,9
2021-06-20,12336,1
2021-06-22,12336,2
2021-06-24,12336,3
2021-06-25,12336,2
2021-06-26,12336,1
2021-06-27,12336,5
2021-06-29,12336,3
2021-06-30,12336,1
2021-07-02,12336,2
2021-07-04,12336,4
2021-07-06,12336,1
2021-07-10,12336,2
2021-07-11,12336,4
2021-07-13,12336,3
2021-07-16,12336,3
2021-07-20,12336,1
2021-07-21,12336,3
2021-07-22,12336,4
2021-07-24,12336,2
2021-07-27,12336,5
2021-07-28,12336,3
2021-08-05,12336,5
2021-08-07,12336,4
2021-08-08,12336,3
2021-08-10,12336,3
2021-08-11,12336,2
2021-08-12,12336,3
2021-08-13,12336,1
2021-08-15,12336,4
2021-08-16,12336,4
2021-08-17,12336,5
2021-08-18,12336,3
2021-08-21,12336,2
2021-08-22,12336,2
2021-08-23,12336,2
2021-08-24,12336,1
2021-08-25,12336,1
2021-08-26,12336,1
2021-08-27,12336,2
2021-08-28,12336,2
2021-08-29,12336,6
2021-08-31,12336,1
2021-09-01,12336,1
2021-09-02,12336,2
2021-09-03,12336,1
2021-09-04,12336,1
2021-09-05,12336,4
2021-09-10,12336,3
2021-09-11,12336,1
2021-09-12,12336,1
2021-09-13,12336,1
2021-09-14,12336,7
2021-09-16,12336,1
2021-09-17,12336,1
2021-09-18,12336,1
2021-09-19,12336,2
2021-09-21,12336,1
2021-09-24,12336,1
2021-09-29,12336,1
2021-09-30,12336,1
2021-10-02,12336,1
2021-10-03,12336,2
2021-10-06,12336,1
2021-10-08,12336,1
2021-10-10,12336,8
2021-10-12,12336,2
2021-10-14,12336,1
2021-10-16,12336,2
2021-10-17,12336,9
2021-10-19,12336,2
2021-10-20,12336,3
2021-10-21,12336,11
2021-10-22,12336,1
2021-10-24,12336,9
2021-10-27,12336,8
2021-10-31,12336,2
2021-11-02,12336,2
2021-11-03,12336,2
2021-11-04,12336,3
2021-11-05,12336,6
2021-11-07,12336,1
2021-11-09,12336,1
2021-11-11,12336,2
2021-11-13,12336,3
2021-11-14,12336,4
2021-11-16,12336,1
2021-11-17,12336,1
2021-11-19,12336,1
2021-11-20,12336,1
2021-11-23,12336,2
2021-11-24,12336,1
2021-11-28,12336,4
2021-12-01,12336,1
2021-12-02,12336,4
2021-12-03,12336,4
2021-12-04,12336,1
2021-12-05,12336,2
2021-12-06,12336,1
2021-12-07,12336,3
2021-12-09,12336,2
2021-12-12,12336,5
2021-12-17,12336,1
2021-12-19,12336,4
2021-12-20,12336,1
2021-12-21,12336,1
2021-12-25,12336,1
2021-12-28,12336,6
2021-12-30,12336,3
2022-01-01,12336,2
2022-01-02,12336,1
2022-01-03,12336,1
2022-01-04,12336,3
2022-01-05,12336,2
2022-01-06,12336,4
2022-01-09,12336,4
2022-01-10,12336,1
2022-01-11,12336,1
2022-01-12,12336,1
2022-01-16,12336,1
2022-01-17,12336,1
2022-01-18,12336,2
2022-01-20,12336,1
2022-01-23,12336,4
2022-01-25,12336,1
2022-01-26,12336,2
2022-01-27,12336,1
2022-01-28,12336,1
2022-02-01,12336,1
2022-02-02,12336,3
2022-02-03,12336,1
2022-02-06,12336,2
2022-02-08,12336,4
2022-02-12,12336,1
2022-02-15,12336,2
2022-02-16,12336,1
2022-02-17,12336,2
2022-02-22,12336,4
2022-02-25,12336,1
2022-02-27,12336,1
2022-02-28,12336,1
2022-03-01,12336,6
2022-03-07,12336,1
2022-03-08,12336,7
2022-03-09,12336,2
2022-03-10,12336,7
2022-03-13,12336,1
2022-03-14,12336,2
2022-03-15,12336,5
2022-03-17,12336,1
2022-03-21,12336,1
2022-03-22,12336,2
2022-03-28,12336,1
2022-03-30,12336,1
2022-04-01,12336,1
2022-04-03,12336,4
2022-04-05,12336,8
2022-04-06,12336,3
2022-04-07,12336,1
2022-04-11,12336,8
2022-04-17,12336,1
2022-04-20,12336,4
2022-04-21,12336,1
2022-04-24,12336,2
2022-04-25,12336,1
2022-04-26,12336,1
2022-04-27,12336,1
2022-05-01,12336,1
2022-05-02,12336,5
2022-05-03,12336,3
2022-05-04,12336,3
2022-05-05,12336,1
2022-05-06,12336,1
2022-05-09,12336,3
2022-05-10,12336,1
2022-05-15,12336,1
2022-05-16,12336,5
2022-05-17,12336,2
2022-05-23,12336,7
2022-05-24,12336,2
2022-05-25,12336,1
2022-05-26,12336,1
2022-05-30,12336,1
2022-06-02,12336,10
2022-06-07,12336,5
2022-06-08,12336,2
2022-06-09,12336,10
2022-06-12,12336,2
2022-06-13,12336,6
2022-06-14,12336,1
2022-06-15,12336,2
2022-06-16,12336,4
2022-06-19,12336,8
2022-06-20,12336,8
2022-06-21,12336,1
2022-06-23,12336,3
2022-06-27,12336,1
2022-06-28,12336,6
2022-06-30,12336,14
2022-07-04,12336,4
2022-07-05,12336,8
2022-07-10,12336,3
2022-07-21,12336,3
2022-07-24,12336,5
2022-07-27,12336,1
2022-07-28,12336,15
2022-07-31,12336,5
2022-08-03,12336,4
2022-08-09,12336,5
2022-08-10,12336,1
2022-08-14,12336,2
2022-08-16,12336,1
2022-08-17,12336,1
2022-08-22,12336,3
2022-08-23,12336,18
2022-08-25,12336,1
2022-08-27,12336,1
2022-08-29,12336,1
2022-08-30,12336,2
2022-09-03,12336,1
2022-09-05,12336,1
2022-09-06,12336,1
2022-09-11,12336,8
2022-09-12,12336,2
2022-09-20,12336,1
2022-09-21,12336,1
2022-09-22,12336,1
2022-09-27,12336,1
2022-09-28,12336,1
2022-10-18,12336,3
2022-10-21,12336,1
2022-10-23,12336,1
2022-10-25,12336,1
2022-10-27,12336,2
2022-10-30,12336,1
2022-11-02,12336,3
2022-11-08,12336,1
2022-11-09,12336,1
2022-11-10,12336,1
2022-11-13,12336,1
2022-11-14,12336,2
2022-11-17,12336,8
2022-11-20,12336,6
2022-11-22,12336,1
2022-11-23,12336,1
2022-11-29,12336,5
2022-12-04,12336,2
2022-12-05,12336,1
2022-12-11,12336,1
2022-12-12,12336,3
2022-12-18,12336,3
2022-12-20,12336,2
2022-12-21,12336,1
2022-12-22,12336,10
2022-12-27,12336,2
2022-12-28,12336,2
2022-12-30,12336,1
2023-01-02,12336,1
2023-01-03,12336,2
2023-01-05,12336,2
2023-01-08,12336,1
2023-01-10,12336,5
2023-01-11,12336,1
2023-01-13,12336,1
2023-01-16,12336,2
2023-01-17,12336,1
2023-01-25,12336,6
2023-01-31,12336,1
2023-02-17,12336,1
2023-02-21,12336,1
2023-02-22,12336,1
2023-03-02,12336,1
2023-03-03,12336,2
2023-04-03,12336,1
2023-04-04,12336,1
2023-04-14,12336,1
2023-05-01,12336,3
2023-05-02,12336,2
2023-05-28,12336,1
2023-06-12,12336,1
2023-06-13,12336,1
2023-06-18,12336,1
2023-06-19,12336,2
2023-06-20,12336,2
2023-06-25,12336,9
2023-06-27,12336,1
2023-06-28,12336,1
2023-06-29,12336,17
2023-07-02,12336,1
2023-07-03,12336,1
2023-07-04,12336,1
2023-07-05,12336,1
2023-07-06,12336,12
2023-07-08,12336,1
2023-07-11,12336,1
2023-07-16,12336,1
2023-07-17,12336,11
2023-07-18,12336,7
2023-07-19,12336,2
2023-07-20,12336,10
2023-07-23,12336,4
2023-07-26,12336,8
2023-08-10,12336,11
2023-08-13,12336,8
2023-08-15,12336,1
2023-08-16,12336,1
2023-08-22,12336,1
2023-08-29,12336,1
2023-09-10,12336,9
2023-09-18,12336,11
2023-09-19,12336,1
2023-09-20,12336,1
2023-09-21,12336,8
2023-09-22,12336,1
2023-09-23,12336,2
2023-09-26,12336,1
2023-09-28,12336,6
2023-10-12,12336,1
2023-10-13,12336,1
2023-10-14,12336,2
2023-10-16,12336,7
2023-10-23,12336,11
2023-10-25,12336,11
2023-10-30,12336,2
2023-11-04,12336,1
2023-11-05,12336,10
2023-11-06,12336,7
2023-11-09,12336,17
2023-11-12,12336,8
2023-11-13,12336,1
2023-11-16,12336,1
2023-11-22,12336,1
2023-11-23,12336,3
2023-11-26,12336,10
2023-11-29,12336,1
2023-12-03,12336,9
2023-12-04,12336,1
2023-12-05,12336,2
2023-12-06,12336,2
2023-12-10,12336,4
2023-12-11,12336,1
2023-12-12,12336,2
2023-12-14,12336,5
2023-12-18,12336,6
2023-12-19,12336,3
2023-12-20,12336,1
2023-12-24,12336,9
2023-12-27,12336,1
2023-12-28,12336,25
2023-01-03,12341,1
2023-01-06,12341,1
2023-01-08,12341,1
2023-01-09,12341,2
2023-01-12,12341,1
2023-01-14,12341,2
2023-01-15,12341,1
2023-01-20,12341,1
2023-01-30,12341,1
2023-02-04,12341,1
2023-02-12,12341,1
2023-02-16,12341,1
2023-02-17,12341,1
2023-02-20,12341,2
2023-02-22,12341,1
2023-02-28,12341,1
2023-03-05,12341,1
2023-03-12,12341,2
2023-03-13,12341,1
2023-03-19,12341,1
2023-03-22,12341,1
2023-04-22,12341,1
2023-05-02,12341,3
2023-05-05,12341,1
2023-05-10,12341,1
2023-05-11,12341,1
2023-05-15,12341,1
2023-05-16,12341,1
2023-05-19,12341,1
2023-05-21,12341,1
2023-05-22,12341,1
2023-05-23,12341,2
2023-05-27,12341,1
2023-05-29,12341,1
2023-08-08,12341,2
2023-08-12,12341,1
2023-08-17,12341,1
2023-08-20,12341,2
2023-08-22,12341,2
2023-08-25,12341,1
2023-08-27,12341,1
2023-08-31,12341,1
2023-10-07,12341,1
2023-10-21,12341,1
2023-10-23,12341,1
2023-11-08,12341,1
2023-11-17,12341,1
2023-11-20,12341,1
2023-11-28,12341,1
2021-05-06,12345,1
2022-02-19,12345,1
2022-04-25,12345,2
2022-05-07,12345,1
2022-05-15,12345,1
2022-08-12,12345,1
2022-08-22,12345,1
2022-12-28,12345,1
2021-01-08,12347,1
2021-01-21,12347,1
2021-02-22,12347,1
2021-05-09,12347,1
2021-07-02,12347,1
2021-08-23,12347,1
2021-09-12,12347,1
2021-09-13,12347,1
2021-09-14,12347,1
2021-10-25,12347,2
2021-11-01,12347,1
2022-01-03,12347,1
2022-02-08,12347,1
2022-02-09,12347,1
2022-02-10,12347,1
2022-04-02,12347,1
2022-05-23,12347,1
2022-05-29,12347,2
2022-05-30,12347,1
2022-07-06,12347,1
2022-07-09,12347,1
2022-07-10,12347,1
2021-01-17,12350,1
2021-01-24,12350,1
2021-01-23,12352,1
2021-02-25,12352,1
2021-03-14,12352,2
2021-03-15,12352,1
2021-03-22,12352,2
2021-03-26,12352,1
2021-03-28,12352,1
2021-05-08,12352,1
2021-05-09,12352,1
2021-05-15,12352,1
2021-05-24,12352,1
2021-06-17,12352,1
2021-11-22,12352,1
2021-11-24,12352,1
2021-02-03,12353,1
2021-02-18,12353,1
2021-02-21,12353,1
2021-02-24,12353,1
2021-04-18,12353,1
2021-06-24,12353,1
2021-07-08,12353,1
2021-12-19,12353,2
2021-12-21,12353,1
2021-12-26,12353,1
2021-12-27,12353,1
2021-01-16,12354,1
2021-01-24,12354,1
2021-02-18,12354,1
2021-03-02,12354,1
2021-03-07,12354,1
2021-03-10,12354,1
2021-03-15,12354,1
2021-03-16,12354,1
2021-03-23,12354,1
2021-03-24,12354,1
2021-03-29,12354,1
2021-04-26,12354,1
2021-05-08,12354,1
2021-05-11,12354,1
2021-05-21,12354,2
2021-08-28,12354,1
2021-09-06,12354,1
2021-09-08,12354,1
2021-09-11,12354,1
2021-09-22,12354,1
2021-09-23,12354,1
2021-10-17,12354,1
2021-10-23,12354,1
2021-10-31,12354,1
2021-11-07,12354,1
2021-11-09,12354,1
2021-11-21,12354,1
2021-11-22,12354,1
2021-11-28,12354,1
2021-11-29,12354,2
2021-12-06,12354,2
2021-12-10,12354,2
2021-12-14,12354,1
2021-12-19,12354,1
2021-12-21,12354,1
2022-01-30,12354,1
2022-02-01,12354,1
2022-02-02,12354,2
2022-02-04,12354,2
2022-02-11,12354,1
2022-02-12,12354,1
2022-02-13,12354,1
2022-02-16,12354,1
2022-02-19,12354,1
2022-02-21,12354,3
2022-02-24,12354,1
2022-02-27,12354,1
2022-03-04,12354,1
2022-03-08,12354,1
2022-03-09,12354,2
2022-03-10,12354,1
2022-03-11,12354,1
2022-03-17,12354,1
2022-03-25,12354,1
2022-03-31,12354,1
2022-04-04,12354,1
2022-04-07,12354,1
2022-04-12,12354,1
2022-04-14,12354,1
2022-04-21,12354,1
2022-04-23,12354,1
2022-04-25,12354,1
2022-04-27,12354,1
2022-05-05,12354,1
2022-05-07,12354,2
2022-05-09,12354,1
2022-05-13,12354,5
2022-05-15,12354,3
2022-05-16,12354,2
2022-05-17,12354,2
2022-05-20,12354,1
2022-05-23,12354,1
2022-05-24,12354,2
2022-05-25,12354,3
